version:,2
modelname:,ちゃむ式新宿のアサシ
boneframe_ct:,16478
bone_name,frame_num,Xpos,Ypos,Zpos,Xrot,Yrot,Zrot,phys_disable,interp_x_ax,interp_x_ay,interp_x_bx,interp_x_by,interp_y_ax,interp_y_ay,interp_y_bx,interp_y_by,interp_z_ax,interp_z_ay,interp_z_bx,interp_z_by,interp_r_ax,interp_r_ay,interp_r_bx,interp_r_by
右腕捩,1746,0.0,0.0,0.0,-9.679093460829998,7.468852855663757,-0.5821907612967173,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1751,0.0,0.0,0.0,27.89973469836023,-23.8933290308566,-6.1726832107540615,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1757,0.0,0.0,0.0,-8.8310316559856,6.800714983695839,-0.47920940545185087,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1763,0.0,0.0,0.0,-24.03796101219078,19.842352869883868,-4.133745833702224,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1770,0.0,0.0,0.0,-18.135625956516648,14.443114240195845,-2.2197454987412546,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1775,0.0,0.0,0.0,-18.13646955650778,14.443827108169202,-2.2199497602738063,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1792,0.0,0.0,0.0,-40.234571732449886,39.98467444400473,-14.93686267606831,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1805,0.0,0.0,0.0,48.943804849825334,-117.5985430779151,-74.50323987439643,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1821,0.0,0.0,0.0,29.436492854941033,-153.81953944920278,-98.33390677334164,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1825,0.0,0.0,0.0,30.639595195786985,-152.4455294187552,-97.63898797580504,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1832,0.0,0.0,0.0,28.947544824008503,-25.035187746186256,-6.722314228268371,False,42,0,107,107,42,0,107,107,42,0,107,107,42,0,107,107
右腕捩,1841,0.0,0.0,0.0,-46.04083131741451,51.88288887276676,-23.054786054240687,False,20,20,89,127,20,20,89,127,20,20,89,127,20,20,89,127
右腕捩,1875,0.0,0.0,0.0,-46.040781319204704,51.8827783602228,-23.054721733011043,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1885,0.0,0.0,0.0,-46.349371266711515,52.676458814999926,-23.624893978751267,False,28,0,99,127,28,0,99,127,28,0,99,127,28,0,99,127
右腕捩,1895,0.0,0.0,0.0,-40.99997225886195,41.308521861837455,-15.793508538525906,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1910,0.0,0.0,0.0,-40.33944184957167,40.162889147140305,-15.051422896197684,False,20,20,65,127,20,20,65,127,20,20,65,127,20,20,65,127
右腕捩,1916,0.0,0.0,0.0,7.214175799625298,-5.5449642290062116,-0.38778888285525404,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1925,0.0,0.0,0.0,-9.362211379384442,7.21872882787262,-0.5424999721808293,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1934,0.0,0.0,0.0,3.373063969944327,-2.5777692366376552,-0.09361229373312317,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1940,-0.0,0.0,0.0,-3.9619162215565518,3.0273845434348936,-0.08394551007566943,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1950,-0.0,0.0,0.0,4.330550561253617,-3.3130140697963704,-0.14803334311568567,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1957,0.0,0.0,0.0,-2.1833284857497146,1.6662178131865841,-0.020303766256863618,False,0,28,67,127,0,28,67,127,0,28,67,127,0,28,67,127
右腕捩,1962,-0.0,0.0,0.0,-0.22812123909364881,0.17401624235166263,0.0008494980499579695,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,1969,-0.0,0.0,0.0,17.12250005896641,-13.615052730010767,-2.1508962914071947,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1977,0.0,0.0,0.0,-16.363964286042993,12.922890434555676,-1.7784116047070566,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,1990,-0.0,0.0,0.0,-16.364027380430734,12.922950034567435,-1.7784267637748892,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2000,0.0,0.0,0.0,-16.363964286042993,12.922890434555676,-1.7784116047070566,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2015,-0.0,0.0,0.0,3.14161661786327,-2.400356958947381,-0.08231658721687689,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2026,0.0,0.0,0.0,-22.555920034054175,18.430041181657263,-3.5833162836234473,False,55,0,95,127,55,0,95,127,55,0,95,127,55,0,95,127
右腕捩,2031,0.0,0.0,0.0,17.538524174430712,-13.974857179126458,-2.260326537288996,False,26,0,98,127,26,0,98,127,26,0,98,127,26,0,98,127
右腕捩,2033,-0.0,0.0,0.0,17.538568049658515,-13.974893985793168,-2.260337609680112,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2039,-0.0,0.0,0.0,42.79367883471106,-45.20953511630966,-18.800961299505072,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2046,-0.0,0.0,0.0,34.334976946303556,-31.529289403263864,-10.167724893631124,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2057,-0.0,0.0,0.0,43.884510948386655,-47.51276121238223,-20.390206485242516,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2063,-0.0,0.0,0.0,25.97332588310977,-21.875252857677904,-5.24731848677228,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2065,0.0,0.0,0.0,25.9732714562302,-21.875196525666144,-5.247295323605174,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2089,0.0,0.0,0.0,-25.431972437626523,21.212335432098996,-4.699248127106808,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2098,0.0,0.0,0.0,-25.432298002306275,21.212660662705684,-4.699374880750685,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2125,0.0,0.0,0.0,-25.432298002306275,21.212660662705684,-4.699374880750685,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2127,0.0,0.0,0.0,-25.431972437626523,21.212335432098996,-4.699248127106808,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2133,0.0,0.0,0.0,27.72004390477631,-23.70078107967222,-6.081844603081833,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2150,-0.0,0.0,0.0,40.21534413292715,-40.381094794790314,-15.580879841304666,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2184,0.0,0.0,0.0,40.21534413292715,-40.381094794790314,-15.580879841304666,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2191,0.0,0.0,0.0,-33.73364069475824,30.504712694871156,-9.257989585521914,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2203,0.0,0.0,0.0,27.816517868276915,-23.803997174442035,-6.1304748500509465,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2208,0.0,0.0,0.0,-15.65162038684471,12.322028146479962,-1.6165280174658005,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2213,0.0,0.0,0.0,-34.28239337788653,31.209410248762765,-9.648810092196445,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2218,0.0,0.0,0.0,38.594656855817554,-37.6912317271889,-13.861992838853402,False,20,20,64,127,20,20,64,127,20,20,64,127,20,20,64,127
右腕捩,2220,0.0,0.0,0.0,38.59443594058468,-37.69093404491364,-13.861829608036892,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2224,0.0,0.0,0.0,47.70647828457115,-57.51268056976205,-27.604698585513237,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2230,0.0,0.0,0.0,-42.14825175573012,43.407321379815386,-17.178293694736798,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2238,0.0,0.0,0.0,45.968921134420604,-52.50747135603268,-23.93629051372985,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2243,0.0,0.0,0.0,-15.339433314723903,12.060440213726586,-1.5483163325678844,False,20,20,54,127,20,20,54,127,20,20,54,127,20,20,54,127
右腕捩,2248,0.0,0.0,0.0,-5.599934114215948,4.287207799108794,-0.18035830782146678,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2255,0.0,0.0,0.0,-15.339433314723903,12.060440213726586,-1.5483163325678844,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2263,-0.0,0.0,0.0,20.260577853341434,-16.388200550540247,-3.057169277226927,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2269,-0.0,0.0,0.0,52.419883013538865,-90.67516341403311,-53.43792437075764,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2275,0.0,0.0,0.0,33.08576466486457,-29.915991631789463,-9.264613135160415,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2283,-0.0,0.0,0.0,52.40516131190886,-91.80206797698976,-54.333780517759244,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2286,-0.0,0.0,0.0,49.08602953311117,-62.34761536310293,-31.235836456416155,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2290,-0.0,0.0,0.0,-11.644089503579254,9.034225234711213,-0.8614603731320284,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2305,-0.0,0.0,0.0,-37.87859226262769,36.226615899119174,-12.583637114433579,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2310,-0.0,0.0,0.0,-7.803026614941391,5.995971322695893,-0.36823103917790834,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2320,-0.0,0.0,0.0,-44.412608586831524,48.03195199559904,-20.333396648813657,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2330,-0.0,0.0,0.0,-17.210415361795402,13.64439906468009,-1.9822461753148377,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2335,-0.0,0.0,0.0,-32.12552880131971,28.516735404756748,-8.18677665945223,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2342,-0.0,0.0,0.0,19.18389093031331,-15.420693377956617,-2.724767915009499,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2347,-0.0,0.0,0.0,40.28532554927685,-40.50257247727427,-15.659844287887044,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2357,0.0,0.0,0.0,35.75197307322212,-33.45547709785758,-11.282718563724517,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2369,0.0,0.0,0.0,50.1484900457061,-66.93105351392165,-34.741243774927256,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2377,0.0,0.0,0.0,44.71427448173795,-49.39620429063098,-21.712298759259856,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2382,0.0,0.0,0.0,50.148208158826165,-66.93049377770808,-34.74083126207891,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2388,0.0,0.0,0.0,33.046217923197865,-29.866080396285838,-9.237133867877613,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2394,0.0,0.0,0.0,50.148208158826165,-66.93049377770808,-34.74083126207891,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2403,0.0,0.0,0.0,30.851097009987186,-27.200624682514885,-7.813120284861038,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2411,0.0,0.0,0.0,48.069834066169534,-58.695321946490516,-28.48568624041052,False,20,20,66,127,20,20,66,127,20,20,66,127,20,20,66,127
右腕捩,2420,0.0,0.0,0.0,42.809867897112476,-45.2424678121584,-18.823434628029528,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2429,0.0,0.0,0.0,45.97544688417092,-126.87490791027138,-81.37616864112888,False,95,0,100,127,95,0,100,127,95,0,100,127,95,0,100,127
右腕捩,2442,0.0,0.0,0.0,51.66388719568676,-103.01790991338436,-63.215945412941444,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2451,0.0,0.0,0.0,47.83311339635925,-121.48181002430834,-77.41907298477841,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2458,0.0,0.0,0.0,1.7762179948374348,-1.3557481605692505,-0.03036707301527156,False,20,20,86,127,20,20,86,127,20,20,86,127,20,20,86,127
右腕捩,2463,0.0,0.0,0.0,26.488674133016808,-156.99397494330944,-99.84029388489552,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2473,0.0,0.0,0.0,43.38574837227894,-132.96266656911064,-85.68101325425462,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2484,0.0,0.0,0.0,46.642859318190794,-54.33730756854831,-25.265301621608884,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2497,0.0,0.0,0.0,26.184172581230243,-22.091445794599633,-5.343491952661669,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2504,0.0,0.0,0.0,-16.385412071117383,12.941028509714938,-1.7834027495183895,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2508,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2519,0.0,0.0,0.0,-26.28087146621619,22.068315278737547,-5.067796174682442,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2533,0.0,0.0,0.0,24.275982163986626,-20.1744054481804,-4.515487739886978,False,28,0,62,127,28,0,62,127,28,0,62,127,28,0,62,127
右腕捩,2550,0.0,0.0,0.0,32.05580061313802,-28.63909656550734,-8.570953869626264,False,28,0,62,127,28,0,62,127,28,0,62,127,28,0,62,127
右腕捩,2555,0.0,0.0,0.0,32.05572926091749,-28.63902375423441,-8.570916510418305,False,28,0,62,127,28,0,62,127,28,0,62,127,28,0,62,127
右腕捩,2564,0.0,0.0,0.0,-23.79803661685347,19.610754097571263,-4.041177616590776,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2568,0.0,0.0,0.0,8.920366551970389,-6.88268095136013,-0.5845515959906624,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2572,0.0,0.0,0.0,8.920520403482124,-6.882816489335667,-0.5845721147095362,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2582,-0.0,0.0,0.0,-10.746673173754445,8.316111273334753,-0.7267827948577483,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2591,-0.0,0.0,0.0,-10.746673173754445,8.316111273334753,-0.7267827948577483,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2596,0.0,0.0,0.0,52.210280694150576,-96.79280115364598,-58.296674329030665,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2603,-0.0,0.0,0.0,43.60688763676878,-46.90925220127095,-19.97075991102802,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2620,-0.0,0.0,0.0,47.445283571977306,-56.69605103775975,-26.999337444594808,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2628,-0.0,0.0,0.0,8.197069881368812,-6.313762524316853,-0.49604113546884643,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2642,-0.0,0.0,0.0,8.197069881368812,-6.313762524316853,-0.49604113546884643,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2655,-0.0,0.0,0.0,47.955006938946376,-58.31555553653824,-28.20225111532291,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2675,-0.0,0.0,0.0,43.04366858251215,-45.721725891884944,-19.151622094171792,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2684,-0.0,0.0,0.0,11.580529297024277,-9.003305350007867,-0.9761478315009404,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2692,-0.0,0.0,0.0,41.08126883356284,-41.91898206537103,-16.588784342975774,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2706,-0.0,0.0,0.0,-49.8672179090096,64.0277991774067,-32.056375004230034,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2719,-0.0,0.0,0.0,50.293602099673855,-67.64421535509,-35.29133823754971,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2726,0.0,0.0,0.0,50.293408316200484,-67.64385351442404,-35.29105952626744,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2736,0.0,0.0,0.0,-8.59331095586852,6.61415642271754,-0.4522108622413698,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2744,0.0,0.0,0.0,31.571516216572554,-28.05401116437427,-8.259621146318262,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2756,0.0,0.0,0.0,-24.925559075582985,20.709679541485432,-4.488226914133865,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2765,0.0,0.0,0.0,-20.90795935247092,16.907301516111367,-3.0284632382092176,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2768,0.0,0.0,0.0,-20.907770504694778,16.907127659065402,-3.0284057919152825,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2773,-0.0,0.0,0.0,10.123100050302092,-7.835586085111967,-0.7485559815230444,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,2782,-0.0,0.0,0.0,-21.33881500139259,17.30089104019451,-3.1679413881708043,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2798,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2823,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2844,0.0,0.0,0.0,-24.57880454596333,20.36883916153342,-4.3474601612188195,False,20,20,50,127,20,20,50,127,20,20,50,127,20,20,50,127
右腕捩,2852,0.0,0.0,0.0,39.165324050337745,-38.61258702849521,-14.44418279075236,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2872,0.0,0.0,0.0,39.165324050337745,-38.61258702849521,-14.44418279075236,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2885,0.0,0.0,0.0,50.37214231995082,-68.04203283802995,-35.5986785563775,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2895,0.0,0.0,0.0,27.483485303437778,-23.448679575769862,-5.963688195417205,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2901,0.0,0.0,0.0,-24.95310732671785,20.73689634893888,-4.499551090165371,False,63,0,107,107,63,0,107,107,63,0,107,107,63,0,107,107
右腕捩,2907,0.0,0.0,0.0,5.543139685521782,-4.247877570835984,-0.23486648353194106,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2916,0.0,0.0,0.0,-11.079061773676557,8.58142459415959,-0.7752523913144094,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2924,0.0,0.0,0.0,-6.597826168262585,5.058823482605719,-0.25709604156423166,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2932,0.0,0.0,0.0,47.458842995290006,-56.73768916149254,-27.030160989901052,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2939,0.0,0.0,0.0,44.62248239983666,-49.18185096940959,-21.560896604307313,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2945,0.0,0.0,0.0,44.62248239983666,-49.18185096940959,-21.560896604307313,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2952,0.0,0.0,0.0,51.883518637066864,-78.44941310112814,-43.73875228307231,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2969,0.0,0.0,0.0,19.16258425880514,-15.401717713136726,-2.718425905166711,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2977,0.0,0.0,0.0,-23.29388972808354,19.12790064687948,-3.851079819346307,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2986,0.0,0.0,0.0,-18.493449389340284,14.75498538904346,-2.3158106622807777,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,2993,0.0,0.0,0.0,-16.323257058081452,12.88840142440378,-1.7689251798920098,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3003,0.0,0.0,0.0,-38.884166390766815,37.777158963653605,-13.539857155425203,False,20,20,52,127,20,20,52,127,20,20,52,127,20,20,52,127
右腕捩,3008,0.0,0.0,0.0,-38.884166390766815,37.777158963653605,-13.539857155425203,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3022,0.0,0.0,0.0,-23.982384506186797,19.788595264832153,-4.112177018424026,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3027,0.0,0.0,0.0,8.712705707197284,-6.71903434709225,-0.5583722206480616,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3031,0.0,0.0,0.0,15.233291686774834,-12.00749553034216,-1.6927395629877977,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3037,0.0,0.0,0.0,-2.8676220035325,2.1892909123543327,-0.039763944933158796,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3043,0.0,0.0,0.0,1.7749762027843934,-1.3548037250063274,-0.030295899647666904,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3060,0.0,0.0,0.0,1.7749762027843934,-1.3548037250063274,-0.030295899647666904,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3065,0.0,0.0,0.0,-9.137298486782788,7.0415460445064495,-0.5152074019447325,False,65,0,107,107,65,0,107,107,65,0,107,107,65,0,107,107
右腕捩,3070,0.0,0.0,0.0,-11.395486764206122,8.834716644411422,-0.822935471020902,False,97,0,107,107,97,0,107,107,97,0,107,107,97,0,107,107
右腕捩,3078,0.0,0.0,0.0,37.28429139210798,-35.670642931046544,-12.610940076130973,False,58,13,70,110,58,13,70,110,58,13,70,110,58,13,70,110
右腕捩,3087,0.0,0.0,0.0,35.14273729944456,-32.613956699280884,-10.790851369241576,False,20,20,33,127,20,20,33,127,20,20,33,127,20,20,33,127
右腕捩,3118,0.0,0.0,0.0,35.14273729944456,-32.613956699280884,-10.790851369241576,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3130,0.0,0.0,0.0,5.374413783351654,-4.11750855891103,-0.22157597455704947,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3140,0.0,0.0,0.0,28.609991628911228,-24.663723078920167,-6.541513860449261,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3150,0.0,0.0,0.0,45.059927668161805,-50.21946532507217,-22.296147727501314,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3160,0.0,0.0,0.0,36.242227285139016,-34.14830633438488,-11.693047945052035,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3168,0.0,0.0,0.0,-5.462074489193031,4.180875834523266,-0.17083420976504327,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3173,0.0,0.0,0.0,10.445824033365108,-8.0928643985068,-0.7962005433536041,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3177,0.0,0.0,0.0,-20.203647118788776,16.270382554206652,-2.808672467456782,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3185,0.0,0.0,0.0,-20.203647118788776,16.270382554206652,-2.808672467456782,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3195,0.0,0.0,0.0,-1.2240161425709108,0.9337987143240397,-0.003557753563863702,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3197,0.0,0.0,0.0,-14.530123648223338,11.38696810905983,-1.3790721453060149,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3200,0.0,0.0,0.0,-31.9420980323491,28.296849693998475,-8.07125582608119,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3206,0.0,0.0,0.0,20.434310022955817,-16.54602405523287,-3.1129978655028046,False,20,20,68,127,20,20,68,127,20,20,68,127,20,20,68,127
右腕捩,3210,0.0,0.0,0.0,20.434310022955817,-16.54602405523287,-3.1129978655028046,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3217,0.0,0.0,0.0,-0.0,-0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3260,0.0,0.0,0.0,-0.0,-0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右腕捩,3273,0.0,0.0,0.0,50.20086820301791,-67.18622402032237,-34.93794926398753,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3283,0.0,0.0,0.0,-47.18909021462949,54.96175699564254,-25.282715362580685,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3288,0.0,0.0,0.0,-41.40832655161291,42.03861334593838,-16.271615924525477,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3305,0.0,0.0,0.0,-41.40832655161291,42.03861334593838,-16.271615924525477,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3322,0.0,0.0,0.0,-0.0,-0.0,0.0,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3337,0.0,0.0,0.0,-3.731281001718666,2.8505528055732845,-0.07329281506144428,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右腕捩,3357,0.0,0.0,0.0,-7.95830261236124,6.117209328716493,-0.38402743539784523,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
